21.0000,0.0023,12.1100,0.0440,12.1530,5.0440,2.4170,7.4610,0.0107,0.0160,21.0000,0.0530,0.0175,5404.0000,5404.0000,–148.81,1219.1900,1070.3800,–0.3028,2.5364,2.2337,21.0000
22.0000,0.0024,12.1350,0.0460,12.1810,5.2840,2.5370,7.8210,0.0112,0.0168,22.0000,0.0556,0.0175,5162.0000,5162.0000,–148.32,1219.1400,1070.8200,–0.3018,2.5311,2.2293,22.0000
23.0000,0.0025,12.1600,0.0480,12.2090,5.5240,2.6620,8.1860,0.0117,0.0175,23.0000,0.0583,0.0175,4932.0000,4932.0000,–147.83,1219.0900,1071.2600,–0.3007,2.5257,2.2250,23.0000
24.0000,0.0026,12.1850,0.0510,12.2360,5.7640,2.7930,8.5570,0.0122,0.0183,24.0000,0.0611,0.0175,4714.0000,4714.0000,–147.34,1219.0300,1071.6900,–0.2997,2.5204,2.2207,24.0000
25.0000,0.0027,12.2110,0.0540,12.2640,6.0040,2.9300,8.9340,0.0127,0.0191,25.0000,0.0640,0.0175,4506.0000,4506.0000,–146.85,1218.9800,1072.1300,–0.2987,2.5151,2.2164,25.0000
26.0000,0.0029,12.2360,0.0560,12.2920,6.2440,3.0730,9.3170,0.0132,0.0199,26.0000,0.0671,0.0175,4308.0000,4308.0000,–146.35,1218.9200,1072.5700,–0.2977,2.5098,2.2121,26.0000
27.0000,0.0030,12.2610,0.0590,12.3200,6.4850,3.2220,9.7070,0.0137,0.0207,27.0000,0.0703,0.0175,4119.0000,4119.0000,–145.86,1218.8600,1073.0100,–0.2967,2.5045,2.2078,27.0000
28.0000,0.0031,12.2870,0.0620,12.3490,6.7250,3.3780,10.1030,0.0142,0.0215,28.0000,0.0737,0.0175,3939.0000,3939.0000,–145.36,1218.8000,1073.4400,–0.2957,2.4992,2.2036,28.0000
29.0000,0.0033,12.3120,0.0650,12.3770,6.9650,3.5410,10.5060,0.0147,0.0223,29.0000,0.0772,0.0175,3768.0000,3768.0000,–144.86,1218.7400,1073.8800,–0.2946,2.4940,2.1994,29.0000
30.0000,0.0035,12.3370,0.0680,12.4050,7.2050,3.7110,10.9160,0.0152,0.0232,30.0000,0.0809,0.0175,3605.0000,3605.0000,–144.36,1218.6800,1074.3200,–0.2936,2.4888,2.1952,30.0000
31.0000,0.0036,12.3620,0.0720,12.4340,7.4450,3.8880,11.3340,0.0157,0.0240,31.0000,0.0847,0.0175,3450.0000,3450.0000,–143.86,1218.6200,1074.7600,–0.2926,2.4836,2.1910,31.0000
32.0000,0.0038,12.3880,0.0750,12.4630,7.6860,4.0730,11.7590,0.0162,0.0249,32.0000,0.0886,0.0175,3302.0000,3302.0000,–143.36,1218.5600,1075.1900,–0.2916,2.4784,2.1868,32.0000
32.0000,0.0038,12.3877,0.0753,12.4630,7.6860,4.0730,11.7590,0.0162,0.0249,32.0000,0.0887,0.0160,3302.0200,3302.0400,–0.02,1075.2100,1075.1900,0.0000,2.1869,2.1868,32.0000
33.0000,0.0039,12.4130,0.0786,12.4915,7.9260,4.2440,12.1690,0.0167,0.0257,33.0000,0.0923,0.0160,3178.0600,3178.0800,0.9900,1074.6400,1075.6300,0.0020,2.1813,2.1833,33.0000
34.0000,0.0041,12.4382,0.0820,12.5202,8.1660,4.4200,12.5860,0.0171,0.0265,34.0000,0.0961,0.0160,3059.3000,3059.3200,2.0000,1074.0700,1076.0700,0.0041,2.1757,2.1797,34.0000
35.0000,0.0043,12.4635,0.0855,12.5490,8.4060,4.6030,13.0090,0.0176,0.0274,35.0000,0.1000,0.0160,2945.5100,2945.5200,3.0000,1073.5000,1076.5100,0.0061,2.1701,2.1762,35.0000
36.0000,0.0045,12.4888,0.0892,12.5780,8.6460,4.7930,13.4390,0.0181,0.0283,36.0000,0.1040,0.0160,2836.4500,2836.4600,4.0100,1072.9300,1076.9500,0.0081,2.1646,2.1727,36.0000
37.0000,0.0046,12.5141,0.0930,12.6071,8.8870,4.9900,13.8770,0.0186,0.0292,37.0000,0.1082,0.0160,2731.9100,2731.9200,5.0200,1072.3700,1077.3800,0.0102,2.1591,2.1693,37.0000
38.0000,0.0048,12.5394,0.0969,12.6363,9.1270,5.1940,14.3210,0.0191,0.0300,38.0000,0.1126,0.0160,2631.6800,2631.7000,6.0200,1071.8000,1077.8200,0.0122,2.1536,2.1658,38.0000
39.0000,0.0050,12.5647,0.1010,12.6657,9.3670,5.4050,14.7720,0.0196,0.0310,39.0000,0.1171,0.0160,2535.5700,2535.5900,7.0300,1071.2300,1078.2600,0.0142,2.1482,2.1624,39.0000
40.0000,0.0052,12.5899,0.1053,12.6952,9.6070,5.6250,15.2320,0.0200,0.0319,40.0000,0.1217,0.0160,2443.3900,2443.4100,8.0300,1070.6700,1078.7000,0.0162,2.1427,2.1590,40.0000
41.0000,0.0054,12.6152,0.1097,12.7249,9.8480,5.8520,15.6990,0.0205,0.0328,41.0000,0.1266,0.0160,2354.9700,2354.9800,9.0400,1070.1000,1079.1400,0.0182,2.1373,2.1556,41.0000
42.0000,0.0056,12.6405,0.1143,12.7548,10.0880,6.0870,16.1750,0.0210,0.0338,42.0000,0.1316,0.0160,2270.1300,2270.1500,10.0400,1069.5300,1079.5700,0.0202,2.1319,2.1522,42.0000
